"old_file","old_fqcn","new_file","new_fqcn","symbol_type","business_domain","registration_type","external_reference_count"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Command/RunWarmPoolImageShiftCommand.php","Dtyq\SuperMagic\Application\SuperAgent\Command\RunWarmPoolImageShiftCommand","app/Application/SuperMagic/Task/Command/RunWarmPoolImageShiftCommand.php","App\Application\SuperMagic\Task\Command\RunWarmPoolImageShiftCommand","class","Task","Command","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Command/RunWarmPoolRefillCommand.php","Dtyq\SuperMagic\Application\SuperAgent\Command\RunWarmPoolRefillCommand","app/Application/SuperMagic/Task/Command/RunWarmPoolRefillCommand.php","App\Application\SuperMagic\Task\Command\RunWarmPoolRefillCommand","class","Task","Command","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Config/BatchProcessConfig.php","Dtyq\SuperMagic\Application\SuperAgent\Config\BatchProcessConfig","app/Application/SuperMagic/Common/Config/BatchProcessConfig.php","App\Application\SuperMagic\Common\Config\BatchProcessConfig","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/CheckTaskStatusTask.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\CheckTaskStatusTask","app/Application/SuperMagic/Task/Crontab/CheckTaskStatusTask.php","App\Application\SuperMagic\Task\Crontab\CheckTaskStatusTask","class","Task","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/MessageCompensationCrontab.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\MessageCompensationCrontab","app/Application/SuperMagic/Message/Crontab/MessageCompensationCrontab.php","App\Application\SuperMagic\Message\Crontab\MessageCompensationCrontab","class","Message","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/MessageQueueCompensationCrontab.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\MessageQueueCompensationCrontab","app/Application/SuperMagic/Message/Crontab/MessageQueueCompensationCrontab.php","App\Application\SuperMagic\Message\Crontab\MessageQueueCompensationCrontab","class","Message","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/WarmPoolEvictCrontab.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\WarmPoolEvictCrontab","app/Application/SuperMagic/Task/Crontab/WarmPoolEvictCrontab.php","App\Application\SuperMagic\Task\Crontab\WarmPoolEvictCrontab","class","Task","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/WarmPoolImageShiftCrontab.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\WarmPoolImageShiftCrontab","app/Application/SuperMagic/Task/Crontab/WarmPoolImageShiftCrontab.php","App\Application\SuperMagic\Task\Crontab\WarmPoolImageShiftCrontab","class","Task","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/WarmPoolReconcileCrontab.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\WarmPoolReconcileCrontab","app/Application/SuperMagic/Task/Crontab/WarmPoolReconcileCrontab.php","App\Application\SuperMagic\Task\Crontab\WarmPoolReconcileCrontab","class","Task","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Crontab/WarmPoolRefillCrontab.php","Dtyq\SuperMagic\Application\SuperAgent\Crontab\WarmPoolRefillCrontab","app/Application/SuperMagic/Task/Crontab/WarmPoolRefillCrontab.php","App\Application\SuperMagic\Task\Crontab\WarmPoolRefillCrontab","class","Task","Crontab","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/FileConvertProgressDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\FileConvertProgressDTO","app/Application/SuperMagic/File/DTO/FileConvertProgressDTO.php","App\Application\SuperMagic\File\DTO\FileConvertProgressDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/InterruptClientNotification.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\InterruptClientNotification","app/Application/SuperMagic/Task/DTO/InterruptClientNotification.php","App\Application\SuperMagic\Task\DTO\InterruptClientNotification","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/CreateAgentProjectRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\CreateAgentProjectRequestDTO","app/Application/SuperMagic/Project/DTO/Request/CreateAgentProjectRequestDTO.php","App\Application\SuperMagic\Project\DTO\Request\CreateAgentProjectRequestDTO","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/CreateAudioProjectRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\CreateAudioProjectRequestDTO","app/Application/SuperMagic/File/DTO/Request/CreateAudioProjectRequestDTO.php","App\Application\SuperMagic\File\DTO\Request\CreateAudioProjectRequestDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/CreateMicroAppProjectRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\CreateMicroAppProjectRequestDTO","app/Application/SuperMagic/Project/DTO/Request/CreateMicroAppProjectRequestDTO.php","App\Application\SuperMagic\Project\DTO\Request\CreateMicroAppProjectRequestDTO","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/GetAudioProjectListRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\GetAudioProjectListRequestDTO","app/Application/SuperMagic/File/DTO/Request/GetAudioProjectListRequestDTO.php","App\Application\SuperMagic\File\DTO\Request\GetAudioProjectListRequestDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/ImportAudioFilesRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\ImportAudioFilesRequestDTO","app/Application/SuperMagic/File/DTO/Request/ImportAudioFilesRequestDTO.php","App\Application\SuperMagic\File\DTO\Request\ImportAudioFilesRequestDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/MicroAppListRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\MicroAppListRequestDTO","app/Application/SuperMagic/Project/DTO/Request/MicroAppListRequestDTO.php","App\Application\SuperMagic\Project\DTO\Request\MicroAppListRequestDTO","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/PublishMicroAppRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\PublishMicroAppRequestDTO","app/Application/SuperMagic/Project/DTO/Request/PublishMicroAppRequestDTO.php","App\Application\SuperMagic\Project\DTO\Request\PublishMicroAppRequestDTO","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/PublishedMicroAppListRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\PublishedMicroAppListRequestDTO","app/Application/SuperMagic/Project/DTO/Request/PublishedMicroAppListRequestDTO.php","App\Application\SuperMagic\Project\DTO\Request\PublishedMicroAppListRequestDTO","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/UpdateAudioProjectMetadataRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\UpdateAudioProjectMetadataRequestDTO","app/Application/SuperMagic/File/DTO/Request/UpdateAudioProjectMetadataRequestDTO.php","App\Application\SuperMagic\File\DTO\Request\UpdateAudioProjectMetadataRequestDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/UpdateAudioProjectTagsRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\UpdateAudioProjectTagsRequestDTO","app/Application/SuperMagic/File/DTO/Request/UpdateAudioProjectTagsRequestDTO.php","App\Application\SuperMagic\File\DTO\Request\UpdateAudioProjectTagsRequestDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Request/UpdateMicroAppRequestDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Request\UpdateMicroAppRequestDTO","app/Application/SuperMagic/Project/DTO/Request/UpdateMicroAppRequestDTO.php","App\Application\SuperMagic\Project\DTO\Request\UpdateMicroAppRequestDTO","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Response/AudioProjectExtraDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Response\AudioProjectExtraDTO","app/Application/SuperMagic/File/DTO/Response/AudioProjectExtraDTO.php","App\Application\SuperMagic\File\DTO\Response\AudioProjectExtraDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/Response/AudioProjectListResponseDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\Response\AudioProjectListResponseDTO","app/Application/SuperMagic/File/DTO/Response/AudioProjectListResponseDTO.php","App\Application\SuperMagic\File\DTO\Response\AudioProjectListResponseDTO","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/SandboxInfoDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\SandboxInfoDTO","app/Application/SuperMagic/Task/DTO/SandboxInfoDTO.php","App\Application\SuperMagic\Task\DTO\SandboxInfoDTO","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/TaskInitializationMessageDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\TaskInitializationMessageDTO","app/Application/SuperMagic/Message/DTO/TaskInitializationMessageDTO.php","App\Application\SuperMagic\Message\DTO\TaskInitializationMessageDTO","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/TaskMessageDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\TaskMessageDTO","app/Application/SuperMagic/Message/DTO/TaskMessageDTO.php","App\Application\SuperMagic\Message\DTO\TaskMessageDTO","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/DTO/UserMessageDTO.php","Dtyq\SuperMagic\Application\SuperAgent\DTO\UserMessageDTO","app/Application/SuperMagic/Message/DTO/UserMessageDTO.php","App\Application\SuperMagic\Message\DTO\UserMessageDTO","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Publish/FileBatchCopyPublisher.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Publish\FileBatchCopyPublisher","app/Application/SuperMagic/File/Event/Publish/FileBatchCopyPublisher.php","App\Application\SuperMagic\File\Event\Publish\FileBatchCopyPublisher","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Publish/FileBatchMovePublisher.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Publish\FileBatchMovePublisher","app/Application/SuperMagic/File/Event/Publish/FileBatchMovePublisher.php","App\Application\SuperMagic\File\Event\Publish\FileBatchMovePublisher","class","File","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Publish/ProjectForkPublisher.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Publish\ProjectForkPublisher","app/Application/SuperMagic/Project/Event/Publish/ProjectForkPublisher.php","App\Application\SuperMagic\Project\Event\Publish\ProjectForkPublisher","class","Project","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Publish/StopRunningTaskPublisher.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Publish\StopRunningTaskPublisher","app/Application/SuperMagic/Task/Event/Publish/StopRunningTaskPublisher.php","App\Application\SuperMagic\Task\Event\Publish\StopRunningTaskPublisher","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Publish/TaskInitializationPublisher.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Publish\TaskInitializationPublisher","app/Application/SuperMagic/Task/Event/Publish/TaskInitializationPublisher.php","App\Application\SuperMagic\Task\Event\Publish\TaskInitializationPublisher","class","Task","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Publish/TopicMessageProcessPublisher.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Publish\TopicMessageProcessPublisher","app/Application/SuperMagic/Message/Event/Publish/TopicMessageProcessPublisher.php","App\Application\SuperMagic\Message\Event\Publish\TopicMessageProcessPublisher","class","Message","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/AttachmentsProcessedEventSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\AttachmentsProcessedEventSubscriber","app/Application/SuperMagic/File/Event/Subscribe/AttachmentsProcessedEventSubscriber.php","App\Application\SuperMagic\File\Event\Subscribe\AttachmentsProcessedEventSubscriber","class","File","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/CheckLongTermMemoryEventSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\CheckLongTermMemoryEventSubscriber","app/Application/SuperMagic/Common/Event/Subscribe/CheckLongTermMemoryEventSubscriber.php","App\Application\SuperMagic\Common\Event\Subscribe\CheckLongTermMemoryEventSubscriber","class","Common","ordinary","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/CheckpointRollbackMessageNotificationSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\CheckpointRollbackMessageNotificationSubscriber","app/Application/SuperMagic/Message/Event/Subscribe/CheckpointRollbackMessageNotificationSubscriber.php","App\Application\SuperMagic\Message\Event\Subscribe\CheckpointRollbackMessageNotificationSubscriber","class","Message","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/CustomAiAbilitySubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\CustomAiAbilitySubscriber","app/Application/SuperMagic/Task/Event/Subscribe/CustomAiAbilitySubscriber.php","App\Application\SuperMagic\Task\Event\Subscribe\CustomAiAbilitySubscriber","class","Task","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/FileBatchCopySubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\FileBatchCopySubscriber","app/Application/SuperMagic/File/Event/Subscribe/FileBatchCopySubscriber.php","App\Application\SuperMagic\File\Event\Subscribe\FileBatchCopySubscriber","class","File","Consumer","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/FileBatchMoveSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\FileBatchMoveSubscriber","app/Application/SuperMagic/File/Event/Subscribe/FileBatchMoveSubscriber.php","App\Application\SuperMagic\File\Event\Subscribe\FileBatchMoveSubscriber","class","File","Consumer","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/FileChangeNotificationSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\FileChangeNotificationSubscriber","app/Application/SuperMagic/File/Event/Subscribe/FileChangeNotificationSubscriber.php","App\Application\SuperMagic\File\Event\Subscribe\FileChangeNotificationSubscriber","class","File","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/ImageModelVersionListAddDynamicConfigSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\ImageModelVersionListAddDynamicConfigSubscriber","app/Application/SuperMagic/Common/Event/Subscribe/ImageModelVersionListAddDynamicConfigSubscriber.php","App\Application\SuperMagic\Common\Event\Subscribe\ImageModelVersionListAddDynamicConfigSubscriber","class","Common","Listener","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/InitAccountMessageSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\InitAccountMessageSubscriber","app/Application/SuperMagic/Message/Event/Subscribe/InitAccountMessageSubscriber.php","App\Application\SuperMagic\Message\Event\Subscribe\InitAccountMessageSubscriber","class","Message","Consumer","0"
"vendor/dtyq/super-magic-module/src/Application/SuperAgent/Event/Subscribe/InvalidateWarmPoolSandboxesOnSandboxImageChangeSubscriber.php","Dtyq\SuperMagic\Application\SuperAgent\Event\Subscribe\InvalidateWarmPoolSandboxesOnSandboxImageChangeSubscriber","app/Application/SuperMagic/Task/Event/Subscribe/InvalidateWarmPoolSandboxesOnSandboxImageChangeSubscriber.php","App\Application\SuperMagic\Task\Event\Subscribe\InvalidateWarmPoolSandboxesOnSandboxImageChangeSubscriber","class","Task","Listener","0"
